Time,TrkLatitude,TrkLongitude,TrkAltitude,HeadingPlatMagnetic,HeadingPlatTrue,PlatformSpeed,TrkDist,LAT - ENVIRONMENTALS,LONG - ENVIRONMENTALS,MONTH - ENVIRONMENTALS,DAY - ENVIRONMENTALS,YEAR - ENVIRONMENTALS,LEGTYPE - ENVIRONMENTALS,LEGSTAGE - ENVIRONMENTALS,WX - ENVIRONMENTALS,CLOUD - ENVIRONMENTALS,VISIBLTY - ENVIRONMENTALS,BEAUFORT - ENVIRONMENTALS,ENVIRO NOTES - ENVIRONMENTALS,LAT - SIGHTINGS,LONG - SIGHTINGS,SIGHTNO - SIGHTINGS,SPECCODE - SIGHTINGS,IDREL - SIGHTINGS,NUMBER - SIGHTINGS,OBS - SIGHTINGS,CONFIDNC - SIGHTINGS,NUMCALF - SIGHTINGS,ANHEAD - SIGHTINGS,PHOTOS - SIGHTINGS,BEHAV1 - SIGHTINGS,BEHAV2 - SIGHTINGS,BEHAV3 - SIGHTINGS,BEHAV4 - SIGHTINGS,BEHAV5 - SIGHTINGS,BEHAV6 - SIGHTINGS,BEHAV7 - SIGHTINGS,BEHAV8 - SIGHTINGS,BEHAV9 - SIGHTINGS,BEHAV10 - SIGHTINGS,BEHAV11 - SIGHTINGS,BEHAV12 - SIGHTINGS,BEHAV13 - SIGHTINGS,BEHAV14 - SIGHTINGS,BEHAV15 - SIGHTINGS,NOTES - SIGHTINGS
2017-07-03 10:32:06.9 ADT,47.2800566666667,-63.8336633333333,3 m,15.8,356.8,8.6 kts,0.1445545849 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 10:33:07.0 ADT,47.28251,-63.83388,3 m,16.7,357.7,9 kts,0.1475633885 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 10:34:07.0 ADT,47.2849233333333,-63.8341016666667,4 m,15.2,356.2,8.8 kts,0.1451786376 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 10:35:07.0 ADT,47.2873333333333,-63.83429,4 m,14.8,355.8,8.8 kts,0.1449006618 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 10:36:07.1 ADT,47.2897416666667,-63.8345333333333,4 m,17.1,358.1,8.5 kts,0.1449366248 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 10:37:07.1 ADT,47.292165,-63.834675,4 m,18.8,359.8,9.1 kts,0.1456123759 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 10:38:07.1 ADT,47.29458,-63.834885,4 m,18.4,359.4,8.7 kts,0.1452496637 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 10:39:07.1 ADT,47.29699,-63.8350783333333,5 m,17.8,358.8,8.6 kts,0.1449115061 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 10:40:07.2 ADT,47.2993983333333,-63.8352533333333,5 m,16.3,357.3,8.7 kts,0.1447729046 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 10:41:07.2 ADT,47.3018083333333,-63.8354266666667,4 m,13.1,354.1,8.5 kts,0.1448695131 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 10:42:07.3 ADT,47.3042116666667,-63.83565,4 m,13.4,354.4,8.5 kts,0.1445834461 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 10:43:07.3 ADT,47.3066266666667,-63.8358166666667,4 m,18.8,359.8,8.9 kts,0.1451563875 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 10:44:07.3 ADT,47.3090216666667,-63.83597,5 m,15.4,356.4,8.6 kts,0.1439323241 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 10:45:07.3 ADT,47.3114316666667,-63.8362016666667,5 m,17,358,8.6 kts,0.1450045166 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 10:46:07.3 ADT,47.3138033333333,-63.8364166666667,6 m,16.3,357.3,8.4 kts,0.1426646611 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 10:47:07.3 ADT,47.3161966666667,-63.836655,6 m,16,357,8.8 kts,0.1440239449 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 10:48:07.4 ADT,47.3185766666667,-63.8369183333333,5 m,14,355,8.6 kts,0.1432977249 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 10:49:07.4 ADT,47.320955,-63.83723,5 m,14.4,355.4,8.6 kts,0.1433585707 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 10:50:07.4 ADT,47.3233466666667,-63.837545,5 m,17.3,358.3,8.8 kts,0.144167938 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 10:51:07.5 ADT,47.3257116666667,-63.8378683333333,5 m,13.8,354.8,8.8 kts,0.1426041175 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 10:52:07.5 ADT,47.3280983333333,-63.8381916666667,6 m,14.6,355.6,8.8 kts,0.1438994396 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 10:53:07.5 ADT,47.330475,-63.8384816666667,8 m,13.3,354.3,8.6 kts,0.1431833265 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 10:54:07.4 ADT,47.33289,-63.8388333333333,8 m,12.5,353.5,8.7 kts,0.1457021516 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 10:55:07.4 ADT,47.335275,-63.8392016666667,9 m,12.9,353.9,8.6 kts,0.1439787064 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 10:56:07.4 ADT,47.3376633333333,-63.8395416666667,8 m,10.6,351.6,8.5 kts,0.1440624105 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 10:57:07.7 ADT,47.3400616666667,-63.8398716666667,9 m,11.2,352.2,9 kts,0.1446216506 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 10:58:07.7 ADT,47.34248,-63.8402483333333,9 m,9.39999999999998,350.4,8.7 kts,0.1460043181 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 10:59:07.7 ADT,47.3448466666667,-63.8408783333333,8 m,6.5,347.5,8.8 kts,0.1443888007 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:00:07.7 ADT,47.3471883333333,-63.84182,9 m,0.699999999999989,341.7,8.7 kts,0.145720346 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:01:07.7 ADT,47.3494966666667,-63.842865,8 m,3.5,344.5,8.6 kts,0.1449664039 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:02:07.8 ADT,47.351805,-63.8438683333333,9 m,2.30000000000001,343.3,8.8 kts,0.1444779437 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:03:07.7 ADT,47.3540933333333,-63.84485,7 m,5.30000000000001,346.3,8.7 kts,0.1430774791 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:04:07.7 ADT,47.3564483333333,-63.8458233333333,7 m,3.69999999999999,344.7,8.7 kts,0.1468331536 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:05:07.7 ADT,47.35875,-63.8469,8 m,0.800000000000011,341.8,8.9 kts,0.1449654396 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:06:07.9 ADT,47.3610683333333,-63.8479516666667,8 m,1.80000000000001,342.8,9 kts,0.14561721 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:07:07.9 ADT,47.3633966666667,-63.8489633333333,8 m,3.5,344.5,8.8 kts,0.1457230541 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:08:08.0 ADT,47.3657283333333,-63.849985,9 m,3.19999999999999,344.2,9 kts,0.1460297306 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:09:08.0 ADT,47.3680866666667,-63.8508066666667,8 m,11.6,352.6,8.7 kts,0.1454844304 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:10:08.0 ADT,47.3705466666667,-63.8509683333333,8 m,19.6,0.6,8.7 kts,0.147845752 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:11:08.0 ADT,47.372985,-63.8511516666667,7 m,14.2,355.2,8.9 kts,0.1465883212 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:12:08.1 ADT,47.3754316666667,-63.8512883333333,7 m,20.3,1.3,8.7 kts,0.1470040488 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:13:08.1 ADT,47.37791,-63.8513366666667,8 m,21.1,2.1,8.7 kts,0.148813242 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:14:08.1 ADT,47.3803516666667,-63.851415,8 m,18,359,8.8 kts,0.1466333714 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:15:08.2 ADT,47.3828233333333,-63.8514633333333,9 m,18.8,359.8,8.8 kts,0.1484130049 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:16:08.2 ADT,47.385275,-63.8515133333333,9 m,18.8,359.8,9.1 kts,0.1472132205 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:17:08.2 ADT,47.3877116666667,-63.8514983333333,8 m,17.6,358.6,8.8 kts,0.1462998513 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:18:08.1 ADT,47.39018,-63.85145,8 m,18,359,8.7 kts,0.148212884 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:19:08.2 ADT,47.3926483333333,-63.8514466666667,9 m,18.1,359.1,8.8 kts,0.1481999237 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:20:08.2 ADT,47.3951216666667,-63.8513983333333,8 m,20.6,1.6,9.3 kts,0.1485130575 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:21:08.2 ADT,47.3975683333333,-63.8513383333333,9 m,20.1,1.1,8.8 kts,0.1469192242 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:22:08.2 ADT,47.4000116666667,-63.8512966666667,9 m,19,0,8.7 kts,0.1467086234 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:23:08.2 ADT,47.40246,-63.8512933333333,9 m,23.4,4.4,8.8 kts,0.146999115 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:24:08.5 ADT,47.404975,-63.851215,9 m,19.2,0.2,9 kts,0.1510352986 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:25:08.5 ADT,47.407395,-63.8512033333333,9 m,18,359,8.7 kts,0.1452986797 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 14:25:49.0 UTC,47.407395,-63.8512033333333,9 m,18,359,8.7 kts,0.1452986797 nm,47.409045,-63.851195,7,3,2017,5,2,C,2,5,4,"W/C: KRH-P, MEM-S, DDM-REC - ",,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:26:08.5 ADT,47.40986,-63.851225,9 m,18.9,359.9,8.8 kts,0.1480023454 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:27:08.5 ADT,47.412315,-63.8511116666667,8 m,19.2,0.2,8.8 kts,0.1474712353 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:28:08.6 ADT,47.4147583333333,-63.8509533333333,7 m,21,2,8.7 kts,0.1468398319 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:29:08.6 ADT,47.4172233333333,-63.8509416666667,9 m,17.5,358.5,8.9 kts,0.1480004859 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:30:08.5 ADT,47.419685,-63.8509,8 m,20.7,1.7,8.8 kts,0.1478092851 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:31:08.5 ADT,47.4221483333333,-63.8507833333333,8 m,24.3,5.3,9.1 kts,0.1479755777 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:32:08.5 ADT,47.4246083333333,-63.850725,9 m,18.6,359.6,8.9 kts,0.1477185317 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:33:08.5 ADT,47.4270333333333,-63.8505966666667,9 m,18.6,359.6,9 kts,0.1456913984 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:34:08.5 ADT,47.4295366666667,-63.8505633333333,10 m,15.5,356.5,9.2 kts,0.1503073759 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:35:08.6 ADT,47.4319666666667,-63.8506433333333,10 m,17,358,9 kts,0.1459344889 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:36:08.8 ADT,47.43442,-63.8507066666667,10 m,14.2,355.2,8.7 kts,0.1473217123 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 11:37:08.8 ADT,47.4368566666667,-63.8508283333333,9 m,19.3,0.3,8.7 kts,0.1463820001 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 14:41:04.8 UTC,47.4368566666667,-63.8508283333333,9 m,19.3,0.3,8.7 kts,0.1463820001 nm,47.4464516666667,-63.851005,7,3,2017,5,2,C,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 15:07:28.1 UTC,47.4368566666667,-63.8508283333333,9 m,19.3,0.3,8.7 kts,0.1463820001 nm,47.4464516666667,-63.851005,7,3,2017,5,2,C,2,5,3,,47.4821883333333,-63.8758916666667,2,UNFS,3,4,DP,00,,,1,,,,,,,,,,,,,,,,
2017-07-03 15:16:35.2 UTC,47.4368566666667,-63.8508283333333,9 m,19.3,0.3,8.7 kts,0.1463820001 nm,47.4464516666667,-63.851005,7,3,2017,5,2,C,2,5,3,,47.499675,-63.8588416666667,3,FG-U,9,1,AS,00,,,1,,,,,,,,,,,,,,,,JOE THINKS ALL OF THIS GEAR IS HALIBUT TRAWLS
2017-07-03 15:17:00.8 UTC,47.4368566666667,-63.8508283333333,9 m,19.3,0.3,8.7 kts,0.1463820001 nm,47.4464516666667,-63.851005,7,3,2017,5,2,C,2,5,3,,47.5004883333333,-63.8579166666667,4,FG-U,9,1,BP,00,,,1,,,,,,,,,,,,,,,,
2017-07-03 15:18:15.8 UTC,47.4368566666667,-63.8508283333333,9 m,19.3,0.3,8.7 kts,0.1463820001 nm,47.4464516666667,-63.851005,7,3,2017,5,2,C,2,5,3,,47.5028983333333,-63.8552383333333,5,FG-U,9,1,CP,00,,,1,,,,,,,,,,,,,,,,
2017-07-03 15:19:30.7 UTC,47.4368566666667,-63.8508283333333,9 m,19.3,0.3,8.7 kts,0.1463820001 nm,47.4464516666667,-63.851005,7,3,2017,5,2,C,2,5,3,,47.5055066666667,-63.8531166666667,6,FG-U,9,1,DP,00,,,1,,,,,,,,,,,,,,,, -   
2017-07-03 15:19:44.5 UTC,47.4368566666667,-63.8508283333333,9 m,19.3,0.3,8.7 kts,0.1463820001 nm,47.4464516666667,-63.851005,7,3,2017,5,2,C,2,5,3,,47.5060633333333,-63.8530366666667,7,FG-U,9,1,EP,00,,,1,,,,,,,,,,,,,,,,
2017-07-03 15:20:07.9 UTC,47.4368566666667,-63.8508283333333,9 m,19.3,0.3,8.7 kts,0.1463820001 nm,47.4464516666667,-63.851005,7,3,2017,5,2,C,2,5,3,,47.5070333333333,-63.8530366666667,8,FG-U,9,1,EP,00,,,1,,,,,,,,,,,,,,,,
2017-07-03 15:21:15.3 UTC,47.4368566666667,-63.8508283333333,9 m,19.3,0.3,8.7 kts,0.1463820001 nm,47.4464516666667,-63.851005,7,3,2017,5,2,C,2,5,3,,47.5096833333333,-63.852855,9,FG-U,9,1,EP,00,,,1,,,,,,,,,,,,,,,,
2017-07-03 15:21:21.4 UTC,47.4368566666667,-63.8508283333333,9 m,19.3,0.3,8.7 kts,0.1463820001 nm,47.4464516666667,-63.851005,7,3,2017,5,2,C,2,5,3,,47.5099216666667,-63.8528683333333,10,FG-U,9,1,EP,00,,,1,,,,,,,,,,,,,,,,
2017-07-03 15:22:27.5 UTC,47.4368566666667,-63.8508283333333,9 m,19.3,0.3,8.7 kts,0.1463820001 nm,47.4464516666667,-63.851005,7,3,2017,5,2,C,2,5,3,,47.5125533333333,-63.852705,11,FG-U,9,1,EP,00,,,1,,,,,,,,,,,,,,,,
2017-07-03 15:23:12.2 UTC,47.4368566666667,-63.8508283333333,9 m,19.3,0.3,8.7 kts,0.1463820001 nm,47.4464516666667,-63.851005,7,3,2017,5,2,C,2,5,3,,47.514355,-63.8525933333333,12,FG-U,9,1,EP,00,,,1,,,,,,,,,,,,,,,,
2017-07-03 15:24:42.3 UTC,47.4368566666667,-63.8508283333333,9 m,19.3,0.3,8.7 kts,0.1463820001 nm,47.51792,-63.8523783333333,7,3,2017,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 15:25:16.5 UTC,47.4368566666667,-63.8508283333333,9 m,19.3,0.3,8.7 kts,0.1463820001 nm,47.51792,-63.8523783333333,7,3,2017,5,2,C,3,5,3,,47.5192866666667,-63.8522766666667,13,FG-U,9,1,EP,00,,,1,,,,,,,,,,,,,,,,
2017-07-03 15:30:13.5 UTC,47.4368566666667,-63.8508283333333,9 m,19.3,0.3,8.7 kts,0.1463820001 nm,47.5309433333333,-63.8515833333333,7,3,2017,5,2,C,3,5,3,"WC: PKH-P, PE-S, KRH-REC - ",,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 15:31:16.9 UTC,47.4368566666667,-63.8508283333333,9 m,19.3,0.3,8.7 kts,0.1463820001 nm,47.5309433333333,-63.8515833333333,7,3,2017,5,2,C,3,5,3,"WC: PKH-P, PE-S, KRH-REC - ",47.5334983333333,-63.8513833333333,14,MIWH,3,1,AP,00,,,1,,,,,,,,,,,,,,,,
2017-07-03 12:40:17.0 ADT,47.554795,-63.84943,12 m,20.1,1.1,9 kts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 12:41:17.0 ADT,47.5571333333333,-63.849255,12 m,21.5,2.5,8.5 kts,0.1405735586 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 12:42:10.7 ADT,47.5592533333333,-63.8490683333333,12 m,19,0,8.5 kts,0.1275102772 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 12:43:10.7 ADT,47.5615866666667,-63.8488916666667,14 m,22.2,3.2,8.7 kts,0.1402771382 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 12:44:10.7 ADT,47.563935,-63.8487233333333,15 m,22.4,3.4,8.6 kts,0.1411598489 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 12:45:10.8 ADT,47.566285,-63.8486116666667,13 m,22.1,3.1,8.4 kts,0.1411675796 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 12:46:10.8 ADT,47.5685983333333,-63.8484966666667,13 m,19.9,0.9,8.4 kts,0.1389716995 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 15:46:59.6 UTC,47.5685983333333,-63.8484966666667,13 m,19.9,0.9,8.4 kts,0.1389716995 nm,47.5704816666667,-63.8483433333333,7,3,2017,5,2,C,3,5,3,"TROUBLESHOOTING WITH TRACKING, NOT SURE HOW LONG TRACKING WAS TURNED OFF",,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 12:47:10.8 ADT,47.57094,-63.8483033333333,12 m,22,3,8.5 kts,0.1408126972 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 12:48:10.9 ADT,47.5732933333333,-63.848155,12 m,20.4,1.4,8.4 kts,0.1414229071 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 12:49:10.9 ADT,47.5756466666667,-63.8480366666667,10 m,21.9,2.9,8.2 kts,0.1413764834 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 12:50:11.0 ADT,47.57801,-63.8478733333333,11 m,22.5,3.5,8.4 kts,0.1420497471 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 12:51:11.0 ADT,47.5804083333333,-63.847725,11 m,22.2,3.2,8.3 kts,0.1441222999 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 12:52:11.0 ADT,47.5827816666667,-63.847545,11 m,19.4,0.4,8.6 kts,0.1426823691 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 12:53:11.0 ADT,47.5851183333333,-63.84745,10 m,18,359,8.5 kts,0.1403472771 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 12:54:11.1 ADT,47.5875016666667,-63.8472916666667,11 m,19.9,0.9,8.6 kts,0.1432400025 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 12:55:11.1 ADT,47.589875,-63.8471383333333,13 m,20.5,1.5,8.6 kts,0.1426312317 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 12:56:11.1 ADT,47.5922633333333,-63.84698,12 m,21.2,2.2,8.5 kts,0.1435398784 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 12:57:11.1 ADT,47.5946266666667,-63.846875,12 m,19.5,0.5,8.6 kts,0.1419592916 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 12:58:11.2 ADT,47.5970266666667,-63.8467733333333,13 m,21.8,2.8,8.5 kts,0.1441558799 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 12:59:11.2 ADT,47.5994083333333,-63.846655,14 m,22.9,3.9,8.5 kts,0.1430765905 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 13:00:11.2 ADT,47.6016216666667,-63.8466016666667,11 m,10.4,351.4,6.4 kts,0.1329070855 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 13:01:11.2 ADT,47.6023833333333,-63.846895,14 m,8,349,1.2 kts,0.0472475339 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 13:02:11.3 ADT,47.602545,-63.8467916666667,13 m,56.8,37.8,0.6 kts,0.0105696216 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 13:03:11.3 ADT,47.602655,-63.8465383333333,12 m,74.6,55.6,0.8 kts,0.0121983666 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 16:03:39.6 UTC,47.602655,-63.8465383333333,12 m,74.6,55.6,0.8 kts,0.0121983666 nm,,,,,,,,,,,,,47.6027016666667,-63.84641,15,MIWH,3,1,AS,00,,,1,,,,,,,,,,,,,,,,
2017-07-03 13:04:11.3 ADT,47.602755,-63.8462383333333,10 m,86.9,67.9,0.9 kts,0.0135480467 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 13:05:11.4 ADT,47.60284,-63.8459383333333,9 m,86.9,67.9,0.8 kts,0.0131736696 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 13:06:11.4 ADT,47.6031683333333,-63.8458966666667,8 m,10.8,351.8,4.9 kts,0.0197853184 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 13:07:11.4 ADT,47.6031566666667,-63.842825,13 m,114,95,9.2 kts,0.1243521818 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 13:08:11.4 ADT,47.6031366666667,-63.8390766666667,11 m,113.5,94.5,9.1 kts,0.1517484866 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 13:09:11.5 ADT,47.603005,-63.8354183333333,8 m,111.8,92.8,9 kts,0.1483113169 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 13:10:11.5 ADT,47.6028733333333,-63.8317783333333,7 m,114,95,8.9 kts,0.1475705584 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 13:11:11.5 ADT,47.6027533333333,-63.8281333333333,6 m,113.6,94.6,8.8 kts,0.1477372215 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 13:12:11.6 ADT,47.6026183333333,-63.8244816666667,7 m,110.1,91.1,9.1 kts,0.1480537225 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 13:13:11.6 ADT,47.6025133333333,-63.8208116666667,8 m,113.2,94.2,8.8 kts,0.1487079073 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 13:14:11.6 ADT,47.60237,-63.8171683333333,11 m,115.4,96.4,9 kts,0.1477458546 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03 13:15:11.7 ADT,47.6022116666667,-63.81349,14 m,114.8,95.8,8.9 kts,0.1492154932 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
